&XXXXXX;XXXXX ;XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX ;XXXXXXXXXX ;XXX ;X;
&      ;CODIGO;NOME: Usina, Barra e Tipo de Usina       ;PMAX       ;FCAP;C;
&XXXXXX;XXXXX ;XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX ;XXXXXXXXXX ;XXX ;X;
EOLICA-GERACAO ; 1346 ; 1 ; 6 ;0 ; 1 ; 6 ;1 ;       8.5 ;
EOLICA-GERACAO ; 1346 ; 1 ; 6 ;1 ; 1 ; 7 ;0 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 1 ; 7 ;0 ; 1 ; 7 ;1 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 1 ; 7 ;1 ; 1 ; 8 ;1 ;         6 ;
EOLICA-GERACAO ; 1346 ; 1 ; 8 ;1 ; 1 ; 9 ;0 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 1 ; 9 ;0 ; 1 ; 9 ;1 ;         7 ;
EOLICA-GERACAO ; 1346 ; 1 ; 9 ;1 ; 1 ;10 ;0 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 1 ;10 ;0 ; 1 ;11 ;0 ;         8 ;
EOLICA-GERACAO ; 1346 ; 1 ;11 ;0 ; 1 ;12 ;0 ;       8.5 ;
EOLICA-GERACAO ; 1346 ; 1 ;12 ;0 ; 1 ;13 ;0 ;         8 ;
EOLICA-GERACAO ; 1346 ; 1 ;13 ;0 ; 1 ;15 ;0 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 1 ;15 ;0 ; 1 ;15 ;1 ;         8 ;
EOLICA-GERACAO ; 1346 ; 1 ;15 ;1 ; 1 ;16 ;0 ;         9 ;
EOLICA-GERACAO ; 1346 ; 1 ;16 ;0 ; 1 ;16 ;1 ;       9.5 ;
EOLICA-GERACAO ; 1346 ; 1 ;16 ;1 ; 1 ;17 ;1 ;        10 ;
EOLICA-GERACAO ; 1346 ; 1 ;17 ;1 ; 1 ;18 ;0 ;      10.5 ;
EOLICA-GERACAO ; 1346 ; 1 ;18 ;0 ; 1 ;18 ;1 ;      11.5 ;
EOLICA-GERACAO ; 1346 ; 1 ;18 ;1 ; 1 ;19 ;0 ;      12.5 ;
EOLICA-GERACAO ; 1346 ; 1 ;19 ;0 ; 1 ;19 ;1 ;        14 ;
EOLICA-GERACAO ; 1346 ; 1 ;19 ;1 ; 1 ;20 ;0 ;        16 ;
EOLICA-GERACAO ; 1346 ; 1 ;20 ;0 ; 1 ;20 ;1 ;        18 ;
EOLICA-GERACAO ; 1346 ; 1 ;20 ;1 ; 1 ;21 ;0 ;        20 ;
EOLICA-GERACAO ; 1346 ; 1 ;21 ;0 ; 1 ;21 ;1 ;        21 ;
EOLICA-GERACAO ; 1346 ; 1 ;21 ;1 ; 1 ;22 ;1 ;      21.5 ;
EOLICA-GERACAO ; 1346 ; 1 ;22 ;1 ; 1 ;23 ;0 ;        22 ;
EOLICA-GERACAO ; 1346 ; 1 ;23 ;0 ; 1 ;23 ;1 ;      22.5 ;
EOLICA-GERACAO ; 1346 ; 1 ;23 ;1 ; 2 ; 0 ;0 ;        23 ;
EOLICA-GERACAO ; 1346 ; 2 ; 0 ;0 ; 2 ; 0 ;1 ;      24.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 0 ;1 ; 2 ; 1 ;0 ;        22 ;
EOLICA-GERACAO ; 1346 ; 2 ; 1 ;0 ; 2 ; 1 ;1 ;      19.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 1 ;1 ; 2 ; 2 ;0 ;      17.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 2 ;0 ; 2 ; 2 ;1 ;      15.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 2 ;1 ; 2 ; 3 ;0 ;      14.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 3 ;0 ; 2 ; 3 ;1 ;      13.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 3 ;1 ; 2 ; 4 ;0 ;        12 ;
EOLICA-GERACAO ; 1346 ; 2 ; 4 ;0 ; 2 ; 4 ;1 ;        11 ;
EOLICA-GERACAO ; 1346 ; 2 ; 4 ;1 ; 2 ; 5 ;0 ;        10 ;
EOLICA-GERACAO ; 1346 ; 2 ; 5 ;0 ; 2 ; 5 ;1 ;         9 ;
EOLICA-GERACAO ; 1346 ; 2 ; 5 ;1 ; 2 ; 6 ;0 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 6 ;0 ; 2 ; 6 ;1 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 6 ;1 ; 2 ; 7 ;0 ;         5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 7 ;0 ; 2 ; 7 ;1 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 7 ;1 ; 2 ; 8 ;0 ;         3 ;
EOLICA-GERACAO ; 1346 ; 2 ; 8 ;0 ; 2 ; 8 ;1 ;       2.5 ;
EOLICA-GERACAO ; 1346 ; 2 ; 8 ;1 ; 2 ; 9 ;0 ;         3 ;
EOLICA-GERACAO ; 1346 ; 2 ; 9 ;0 ; 2 ; 9 ;1 ;         4 ;
EOLICA-GERACAO ; 1346 ; 2 ; 9 ;1 ; 2 ;10 ;0 ;         5 ;
EOLICA-GERACAO ; 1346 ; 2 ;10 ;0 ; 2 ;10 ;1 ;         6 ;
EOLICA-GERACAO ; 1346 ; 2 ;10 ;1 ; 2 ;11 ;0 ;         7 ;
EOLICA-GERACAO ; 1346 ; 2 ;11 ;0 ; 2 ;11 ;1 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;11 ;1 ; 2 ;12 ;1 ;         8 ;
EOLICA-GERACAO ; 1346 ; 2 ;12 ;1 ; 2 ;13 ;0 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;13 ;0 ; 2 ;13 ;1 ;         7 ;
EOLICA-GERACAO ; 1346 ; 2 ;13 ;1 ; 2 ;14 ;0 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;14 ;0 ; 2 ;14 ;1 ;         6 ;
EOLICA-GERACAO ; 1346 ; 2 ;14 ;1 ; 2 ;15 ;1 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;15 ;1 ; 2 ;17 ;1 ;         6 ;
EOLICA-GERACAO ; 1346 ; 2 ;17 ;1 ; 2 ;18 ;0 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;18 ;0 ; 2 ;18 ;1 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;18 ;1 ; 2 ;19 ;0 ;       8.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;19 ;0 ; 2 ;19 ;1 ;         9 ;
EOLICA-GERACAO ; 1346 ; 2 ;19 ;1 ; 2 ;20 ;1 ;       9.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;20 ;1 ; 2 ;21 ;0 ;      10.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;21 ;0 ; 2 ;22 ;1 ;        11 ;
EOLICA-GERACAO ; 1346 ; 2 ;22 ;1 ; 2 ;23 ;0 ;      10.5 ;
EOLICA-GERACAO ; 1346 ; 2 ;23 ;0 ; 2 ;23 ;1 ;        10 ;
EOLICA-GERACAO ; 1346 ; 2 ;23 ;1 ; 3 ; 0 ;0 ;         9 ;
EOLICA-GERACAO ; 1346 ; 3 ; 0 ;0 ; 3 ; 0 ;1 ;       9.5 ;
EOLICA-GERACAO ; 1346 ; 3 ; 0 ;1 ; 3 ; 1 ;0 ;         9 ;
EOLICA-GERACAO ; 1346 ; 3 ; 1 ;0 ; 3 ; 1 ;1 ;         8 ;
EOLICA-GERACAO ; 1346 ; 3 ; 1 ;1 ; 3 ; 3 ;1 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 3 ; 3 ;1 ; 3 ; 4 ;1 ;         7 ;
EOLICA-GERACAO ; 1346 ; 3 ; 4 ;1 ; 3 ; 5 ;1 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 3 ; 5 ;1 ; 3 ; 6 ;0 ;         6 ;
EOLICA-GERACAO ; 1346 ; 3 ; 6 ;0 ; 3 ; 6 ;1 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 3 ; 6 ;1 ; 3 ; 7 ;0 ;         4 ;
EOLICA-GERACAO ; 1346 ; 3 ; 7 ;0 ; 3 ; 7 ;1 ;         3 ;
EOLICA-GERACAO ; 1346 ; 3 ; 7 ;1 ; 3 ; 8 ;1 ;       2.5 ;
EOLICA-GERACAO ; 1346 ; 3 ; 8 ;1 ; 3 ; 9 ;0 ;         3 ;
EOLICA-GERACAO ; 1346 ; 3 ; 9 ;0 ; 3 ; 9 ;1 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 3 ; 9 ;1 ; 3 ;10 ;0 ;         4 ;
EOLICA-GERACAO ; 1346 ; 3 ;10 ;0 ; 3 ;10 ;1 ;         5 ;
EOLICA-GERACAO ; 1346 ; 3 ;10 ;1 ; 3 ;12 ;0 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 3 ;12 ;0 ; 3 ;12 ;1 ;         5 ;
EOLICA-GERACAO ; 1346 ; 3 ;12 ;1 ; 3 ;14 ;0 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 3 ;14 ;0 ; 3 ;15 ;1 ;         4 ;
EOLICA-GERACAO ; 1346 ; 3 ;15 ;1 ; 3 ;16 ;0 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 3 ;16 ;0 ; 3 ;16 ;1 ;         5 ;
EOLICA-GERACAO ; 1346 ; 3 ;16 ;1 ; 3 ;17 ;0 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 3 ;17 ;0 ; 3 ;17 ;1 ;         6 ;
EOLICA-GERACAO ; 1346 ; 3 ;17 ;1 ; 3 ;18 ;0 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 3 ;18 ;0 ; 3 ;18 ;1 ;         7 ;
EOLICA-GERACAO ; 1346 ; 3 ;18 ;1 ; 3 ;19 ;0 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 3 ;19 ;0 ; 3 ;19 ;1 ;         8 ;
EOLICA-GERACAO ; 1346 ; 3 ;19 ;1 ; 3 ;20 ;1 ;       8.5 ;
EOLICA-GERACAO ; 1346 ; 3 ;20 ;1 ; 3 ;21 ;1 ;         9 ;
EOLICA-GERACAO ; 1346 ; 3 ;21 ;1 ; 3 ;22 ;0 ;       8.5 ;
EOLICA-GERACAO ; 1346 ; 3 ;22 ;0 ; 3 ;22 ;1 ;         8 ;
EOLICA-GERACAO ; 1346 ; 3 ;22 ;1 ; 3 ;23 ;0 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 3 ;23 ;0 ; 3 ;23 ;1 ;         7 ;
EOLICA-GERACAO ; 1346 ; 3 ;23 ;1 ; 4 ; 0 ;0 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 4 ; 0 ;0 ; 4 ; 0 ;1 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 4 ; 0 ;1 ; 4 ; 1 ;0 ;         5 ;
EOLICA-GERACAO ; 1346 ; 4 ; 1 ;0 ; 4 ; 1 ;1 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 4 ; 1 ;1 ; 4 ; 2 ;0 ;         4 ;
EOLICA-GERACAO ; 1346 ; 4 ; 2 ;0 ; 4 ; 5 ;0 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 4 ; 5 ;0 ; 4 ; 6 ;0 ;         4 ;
EOLICA-GERACAO ; 1346 ; 4 ; 6 ;0 ; 4 ; 6 ;1 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 4 ; 6 ;1 ; 4 ; 7 ;0 ;         3 ;
EOLICA-GERACAO ; 1346 ; 4 ; 7 ;0 ; 4 ; 7 ;1 ;         2 ;
EOLICA-GERACAO ; 1346 ; 4 ; 7 ;1 ; 4 ; 8 ;1 ;       1.5 ;
EOLICA-GERACAO ; 1346 ; 4 ; 8 ;1 ; 4 ; 9 ;0 ;       2.5 ;
EOLICA-GERACAO ; 1346 ; 4 ; 9 ;0 ; 4 ; 9 ;1 ;         3 ;
EOLICA-GERACAO ; 1346 ; 4 ; 9 ;1 ; 4 ;10 ;0 ;         4 ;
EOLICA-GERACAO ; 1346 ; 4 ;10 ;0 ; 4 ;10 ;1 ;         5 ;
EOLICA-GERACAO ; 1346 ; 4 ;10 ;1 ; 4 ;11 ;0 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 4 ;11 ;0 ; 4 ;12 ;0 ;         6 ;
EOLICA-GERACAO ; 1346 ; 4 ;12 ;0 ; 4 ;12 ;1 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 4 ;12 ;1 ; 4 ;13 ;0 ;         5 ;
EOLICA-GERACAO ; 1346 ; 4 ;13 ;0 ; 4 ;14 ;0 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 4 ;14 ;0 ; 4 ;14 ;1 ;         4 ;
EOLICA-GERACAO ; 1346 ; 4 ;14 ;1 ; 4 ;15 ;0 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 4 ;15 ;0 ; 4 ;16 ;0 ;         3 ;
EOLICA-GERACAO ; 1346 ; 4 ;16 ;0 ; 4 ;18 ;0 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 4 ;18 ;0 ; 4 ;18 ;1 ;         4 ;
EOLICA-GERACAO ; 1346 ; 4 ;18 ;1 ; 4 ;19 ;0 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 4 ;19 ;0 ; 4 ;19 ;1 ;         5 ;
EOLICA-GERACAO ; 1346 ; 4 ;19 ;1 ; 4 ;20 ;0 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 4 ;20 ;0 ; 4 ;22 ;1 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 4 ;22 ;1 ; 4 ;23 ;0 ;         7 ;
EOLICA-GERACAO ; 1346 ; 4 ;23 ;0 ; 4 ;23 ;1 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 4 ;23 ;1 ; 5 ; 0 ;0 ;       8.5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 0 ;0 ; 5 ; 0 ;1 ;         9 ;
EOLICA-GERACAO ; 1346 ; 5 ; 0 ;1 ; 5 ; 1 ;0 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 1 ;0 ; 5 ; 1 ;1 ;         6 ;
EOLICA-GERACAO ; 1346 ; 5 ; 1 ;1 ; 5 ; 2 ;0 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 2 ;0 ; 5 ; 2 ;1 ;         5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 2 ;1 ; 5 ; 3 ;0 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 3 ;0 ; 5 ; 5 ;0 ;         5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 5 ;0 ; 5 ; 5 ;1 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 5 ;1 ; 5 ; 6 ;1 ;         6 ;
EOLICA-GERACAO ; 1346 ; 5 ; 6 ;1 ; 5 ; 7 ;0 ;         5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 7 ;0 ; 5 ; 7 ;1 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 7 ;1 ; 5 ; 9 ;0 ;       2.5 ;
EOLICA-GERACAO ; 1346 ; 5 ; 9 ;0 ; 5 ; 9 ;1 ;         3 ;
EOLICA-GERACAO ; 1346 ; 5 ; 9 ;1 ; 5 ;10 ;0 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 5 ;10 ;0 ; 5 ;10 ;1 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 5 ;10 ;1 ; 5 ;11 ;0 ;         5 ;
EOLICA-GERACAO ; 1346 ; 5 ;11 ;0 ; 5 ;12 ;0 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 5 ;12 ;0 ; 5 ;12 ;1 ;         5 ;
EOLICA-GERACAO ; 1346 ; 5 ;12 ;1 ; 5 ;13 ;0 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 5 ;13 ;0 ; 5 ;14 ;0 ;         4 ;
EOLICA-GERACAO ; 1346 ; 5 ;14 ;0 ; 5 ;14 ;1 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 5 ;14 ;1 ; 5 ;15 ;0 ;         3 ;
EOLICA-GERACAO ; 1346 ; 5 ;15 ;0 ; 5 ;15 ;1 ;       2.5 ;
EOLICA-GERACAO ; 1346 ; 5 ;15 ;1 ; 5 ;16 ;1 ;         3 ;
EOLICA-GERACAO ; 1346 ; 5 ;16 ;1 ; 5 ;20 ;1 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 5 ;20 ;1 ; 5 ;21 ;1 ;         3 ;
EOLICA-GERACAO ; 1346 ; 5 ;21 ;1 ; 5 ;23 ;1 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 5 ;23 ;1 ; 6 ; 0 ;1 ;         4 ;
EOLICA-GERACAO ; 1346 ; 6 ; 0 ;1 ; 6 ; 3 ;0 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 6 ; 3 ;0 ; 6 ; 5 ;1 ;         4 ;
EOLICA-GERACAO ; 1346 ; 6 ; 5 ;1 ; 6 ; 6 ;0 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 6 ; 6 ;0 ; 6 ; 6 ;1 ;         4 ;
EOLICA-GERACAO ; 1346 ; 6 ; 6 ;1 ; 6 ; 7 ;0 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 6 ; 7 ;0 ; 6 ; 7 ;1 ;         3 ;
EOLICA-GERACAO ; 1346 ; 6 ; 7 ;1 ; 6 ; 8 ;0 ;       2.5 ;
EOLICA-GERACAO ; 1346 ; 6 ; 8 ;0 ; 6 ; 8 ;1 ;         2 ;
EOLICA-GERACAO ; 1346 ; 6 ; 8 ;1 ; 6 ; 9 ;0 ;       2.5 ;
EOLICA-GERACAO ; 1346 ; 6 ; 9 ;0 ; 6 ; 9 ;1 ;       3.5 ;
EOLICA-GERACAO ; 1346 ; 6 ; 9 ;1 ; 6 ;10 ;0 ;       4.5 ;
EOLICA-GERACAO ; 1346 ; 6 ;10 ;0 ; 6 ;13 ;1 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 6 ;13 ;1 ; 6 ;16 ;0 ;         6 ;
EOLICA-GERACAO ; 1346 ; 6 ;16 ;0 ; 6 ;17 ;1 ;       5.5 ;
EOLICA-GERACAO ; 1346 ; 6 ;17 ;1 ; 6 ;18 ;0 ;         6 ;
EOLICA-GERACAO ; 1346 ; 6 ;18 ;0 ; 6 ;18 ;1 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 6 ;18 ;1 ; 6 ;19 ;0 ;         7 ;
EOLICA-GERACAO ; 1346 ; 6 ;19 ;0 ; 6 ;19 ;1 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 6 ;19 ;1 ; 6 ;20 ;0 ;         8 ;
EOLICA-GERACAO ; 1346 ; 6 ;20 ;0 ; 6 ;20 ;1 ;         9 ;
EOLICA-GERACAO ; 1346 ; 6 ;20 ;1 ; 6 ;21 ;1 ;       9.5 ;
EOLICA-GERACAO ; 1346 ; 6 ;21 ;1 ; 6 ;22 ;0 ;        10 ;
EOLICA-GERACAO ; 1346 ; 6 ;22 ;0 ; 6 ;23 ;0 ;      10.5 ;
EOLICA-GERACAO ; 1346 ; 6 ;23 ;0 ; 7 ; 0 ;0 ;        11 ;
EOLICA-GERACAO ; 1346 ; 7 ; 0 ;0 ; 7 ; 1 ;1 ;      10.5 ;
EOLICA-GERACAO ; 1346 ; 7 ; 1 ;1 ; 7 ; 2 ;1 ;        10 ;
EOLICA-GERACAO ; 1346 ; 7 ; 2 ;1 ; 7 ; 5 ;0 ;       9.5 ;
EOLICA-GERACAO ; 1346 ; 7 ; 5 ;0 ; 7 ; 5 ;1 ;        10 ;
EOLICA-GERACAO ; 1346 ; 7 ; 5 ;1 ; 7 ; 6 ;0 ;       9.5 ;
EOLICA-GERACAO ; 1346 ; 7 ; 6 ;0 ; 7 ; 6 ;1 ;         9 ;
EOLICA-GERACAO ; 1346 ; 7 ; 6 ;1 ; 7 ; 7 ;0 ;         8 ;
EOLICA-GERACAO ; 1346 ; 7 ; 7 ;0 ; 7 ; 7 ;1 ;         7 ;
EOLICA-GERACAO ; 1346 ; 7 ; 7 ;1 ; 7 ; 8 ;0 ;       6.5 ;
EOLICA-GERACAO ; 1346 ; 7 ; 8 ;0 ; 7 ; 8 ;1 ;       7.5 ;
EOLICA-GERACAO ; 1346 ; 7 ; 8 ;1 ; 7 ; 9 ;0 ;       8.5 ;
EOLICA-GERACAO ; 1346 ; 7 ; 9 ;0 ; 7 ; 9 ;1 ;        10 ;
EOLICA-GERACAO ; 1346 ; 7 ; 9 ;1 ; 7 ;10 ;0 ;        11 ;
EOLICA-GERACAO ; 1346 ; 7 ;10 ;0 ; 7 ;12 ;0 ;        12 ;
EOLICA-GERACAO ; 1346 ; 7 ;12 ;0 ; 7 ;12 ;1 ;        11 ;
EOLICA-GERACAO ; 1346 ; 7 ;12 ;1 ; 7 ;15 ;0 ;      10.5 ;
EOLICA-GERACAO ; 1346 ; 7 ;15 ;0 ; 7 ;15 ;1 ;        11 ;
EOLICA-GERACAO ; 1346 ; 7 ;15 ;1 ; 7 ;16 ;0 ;        12 ;
EOLICA-GERACAO ; 1346 ; 7 ;16 ;0 ; 7 ;16 ;1 ;        13 ;
EOLICA-GERACAO ; 1346 ; 7 ;16 ;1 ; 7 ;17 ;0 ;        14 ;
EOLICA-GERACAO ; 1346 ; 7 ;17 ;0 ; 7 ;17 ;1 ;      14.5 ;
EOLICA-GERACAO ; 1346 ; 7 ;17 ;1 ; 7 ;18 ;0 ;      15.5 ;
EOLICA-GERACAO ; 1346 ; 7 ;18 ;0 ; 7 ;19 ;1 ;      16.5 ;
EOLICA-GERACAO ; 1346 ; 7 ;19 ;1 ; 7 ;20 ;0 ;        16 ;
EOLICA-GERACAO ; 1346 ; 7 ;20 ;0 ; 7 ;20 ;1 ;      16.5 ;
EOLICA-GERACAO ; 1346 ; 7 ;20 ;1 ; 7 ;21 ;0 ;        18 ;
EOLICA-GERACAO ; 1346 ; 7 ;21 ;0 ; 7 ;22 ;1 ;        19 ;
EOLICA-GERACAO ; 1346 ; 7 ;22 ;1 ; 7 ;23 ;0 ;      18.5 ;
EOLICA-GERACAO ; 1346 ; 7 ;23 ;0 ; 7 ;23 ;1 ;        18 ;
EOLICA-GERACAO ; 1346 ; 7 ;23 ;1 ; 8 ; 0 ;0 ;        17 ;
EOLICA-GERACAO ; 1347 ; 1 ; 0 ;0 ; 1 ; 0 ;1 ;        26 ;
EOLICA-GERACAO ; 1347 ; 1 ; 0 ;1 ; 1 ; 1 ;0 ;        25 ;
EOLICA-GERACAO ; 1347 ; 1 ; 1 ;0 ; 1 ; 1 ;1 ;        24 ;
EOLICA-GERACAO ; 1347 ; 1 ; 1 ;1 ; 1 ; 2 ;0 ;        23 ;
EOLICA-GERACAO ; 1347 ; 1 ; 2 ;0 ; 1 ; 4 ;0 ;        24 ;
EOLICA-GERACAO ; 1347 ; 1 ; 4 ;0 ; 1 ; 4 ;1 ;        25 ;
EOLICA-GERACAO ; 1347 ; 1 ; 4 ;1 ; 1 ; 5 ;1 ;        24 ;
EOLICA-GERACAO ; 1347 ; 1 ; 5 ;1 ; 1 ; 6 ;0 ;        22 ;
EOLICA-GERACAO ; 1347 ; 1 ; 6 ;0 ; 1 ; 6 ;1 ;        20 ;
EOLICA-GERACAO ; 1347 ; 1 ; 6 ;1 ; 1 ; 7 ;1 ;        19 ;
EOLICA-GERACAO ; 1347 ; 1 ; 7 ;1 ; 1 ; 8 ;0 ;        21 ;
EOLICA-GERACAO ; 1347 ; 1 ; 8 ;0 ; 1 ; 9 ;1 ;        24 ;
EOLICA-GERACAO ; 1347 ; 1 ; 9 ;1 ; 1 ;10 ;0 ;        22 ;
EOLICA-GERACAO ; 1347 ; 1 ;10 ;0 ; 1 ;11 ;1 ;        21 ;
EOLICA-GERACAO ; 1347 ; 1 ;11 ;1 ; 1 ;12 ;0 ;        23 ;
EOLICA-GERACAO ; 1347 ; 1 ;12 ;0 ; 1 ;12 ;1 ;        25 ;
EOLICA-GERACAO ; 1347 ; 1 ;12 ;1 ; 1 ;13 ;0 ;        27 ;
EOLICA-GERACAO ; 1347 ; 1 ;13 ;0 ; 1 ;13 ;1 ;        29 ;
EOLICA-GERACAO ; 1347 ; 1 ;13 ;1 ; 1 ;14 ;0 ;        31 ;
EOLICA-GERACAO ; 1347 ; 1 ;14 ;0 ; 1 ;14 ;1 ;        33 ;
EOLICA-GERACAO ; 1347 ; 1 ;14 ;1 ; 1 ;15 ;0 ;        36 ;
EOLICA-GERACAO ; 1347 ; 1 ;15 ;0 ; 1 ;15 ;1 ;        38 ;
EOLICA-GERACAO ; 1347 ; 1 ;15 ;1 ; 1 ;16 ;1 ;        40 ;
EOLICA-GERACAO ; 1347 ; 1 ;16 ;1 ; 1 ;17 ;0 ;        39 ;
EOLICA-GERACAO ; 1347 ; 1 ;17 ;0 ; 1 ;17 ;1 ;        35 ;
EOLICA-GERACAO ; 1347 ; 1 ;17 ;1 ; 1 ;18 ;0 ;        32 ;
EOLICA-GERACAO ; 1347 ; 1 ;18 ;0 ; 1 ;18 ;1 ;        31 ;
EOLICA-GERACAO ; 1347 ; 1 ;18 ;1 ; 1 ;19 ;0 ;        32 ;
EOLICA-GERACAO ; 1347 ; 1 ;19 ;0 ; 1 ;20 ;0 ;        33 ;
EOLICA-GERACAO ; 1347 ; 1 ;20 ;0 ; 1 ;20 ;1 ;        32 ;
EOLICA-GERACAO ; 1347 ; 1 ;20 ;1 ; 1 ;21 ;0 ;        30 ;
EOLICA-GERACAO ; 1347 ; 1 ;21 ;0 ; 1 ;21 ;1 ;        28 ;
EOLICA-GERACAO ; 1347 ; 1 ;21 ;1 ; 1 ;22 ;0 ;        26 ;
EOLICA-GERACAO ; 1347 ; 1 ;22 ;0 ; 1 ;22 ;1 ;        25 ;
EOLICA-GERACAO ; 1347 ; 1 ;22 ;1 ; 2 ; 0 ;0 ;        24 ;
EOLICA-GERACAO ; 1347 ; 2 ; 0 ;0 ; 2 ; 0 ;1 ;        19 ;
EOLICA-GERACAO ; 1347 ; 2 ; 0 ;1 ; 2 ; 1 ;0 ;        18 ;
EOLICA-GERACAO ; 1347 ; 2 ; 1 ;0 ; 2 ; 1 ;1 ;        16 ;
EOLICA-GERACAO ; 1347 ; 2 ; 1 ;1 ; 2 ; 2 ;1 ;        15 ;
EOLICA-GERACAO ; 1347 ; 2 ; 2 ;1 ; 2 ; 4 ;0 ;        14 ;
EOLICA-GERACAO ; 1347 ; 2 ; 4 ;0 ; 2 ; 4 ;1 ;        13 ;
EOLICA-GERACAO ; 1347 ; 2 ; 4 ;1 ; 2 ; 5 ;0 ;        12 ;
EOLICA-GERACAO ; 1347 ; 2 ; 5 ;0 ; 2 ; 5 ;1 ;        11 ;
EOLICA-GERACAO ; 1347 ; 2 ; 5 ;1 ; 2 ; 6 ;0 ;        10 ;
EOLICA-GERACAO ; 1347 ; 2 ; 6 ;0 ; 2 ; 6 ;1 ;         9 ;
EOLICA-GERACAO ; 1347 ; 2 ; 6 ;1 ; 2 ; 7 ;0 ;         7 ;
EOLICA-GERACAO ; 1347 ; 2 ; 7 ;0 ; 2 ; 8 ;0 ;         6 ;
